해수욕장일일일자,연도,월,일,요일,예상 방문자수,예상 혼잡도,해수욕장이름,시/도,시/군/구,위도,경도
2025-08-04,2025,8,4,0,1226,보통,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-05,2025,8,5,1,967,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-06,2025,8,6,2,718,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-07,2025,8,7,3,668,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-08,2025,8,8,4,535,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-09,2025,8,9,5,662,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-10,2025,8,10,6,1058,보통,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-11,2025,8,11,0,524,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-12,2025,8,12,1,357,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-13,2025,8,13,2,351,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-14,2025,8,14,3,365,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-15,2025,8,15,4,383,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-16,2025,8,16,5,868,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-17,2025,8,17,6,1309,보통,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-18,2025,8,18,0,497,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-19,2025,8,19,1,321,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-20,2025,8,20,2,348,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-21,2025,8,21,3,330,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-22,2025,8,22,4,272,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-23,2025,8,23,5,422,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-24,2025,8,24,6,905,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-25,2025,8,25,0,117,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-26,2025,8,26,1,61,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-27,2025,8,27,2,85,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-28,2025,8,28,3,124,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-29,2025,8,29,4,167,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-30,2025,8,30,5,406,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-08-31,2025,8,31,6,700,여유,보길예송해수욕장,전라남도,완도군,34.140652,126.563096
2025-06-01,2025,6,1,6,11,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-02,2025,6,2,0,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-03,2025,6,3,1,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-04,2025,6,4,2,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-05,2025,6,5,3,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-06,2025,6,6,4,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-07,2025,6,7,5,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-08,2025,6,8,6,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-09,2025,6,9,0,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-10,2025,6,10,1,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-11,2025,6,11,2,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-12,2025,6,12,3,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-13,2025,6,13,4,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-14,2025,6,14,5,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-15,2025,6,15,6,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-16,2025,6,16,0,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-17,2025,6,17,1,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-18,2025,6,18,2,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-19,2025,6,19,3,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-20,2025,6,20,4,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-21,2025,6,21,5,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-22,2025,6,22,6,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-23,2025,6,23,0,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-24,2025,6,24,1,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-25,2025,6,25,2,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-26,2025,6,26,3,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-27,2025,6,27,4,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-28,2025,6,28,5,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-29,2025,6,29,6,2,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-30,2025,6,30,0,2,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-01,2025,7,1,1,2,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-02,2025,7,2,2,1,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-03,2025,7,3,3,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-04,2025,7,4,4,1,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-05,2025,7,5,5,62,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-06,2025,7,6,6,73,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-07,2025,7,7,0,13,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-08,2025,7,8,1,19,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-09,2025,7,9,2,14,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-10,2025,7,10,3,15,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-11,2025,7,11,4,14,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-12,2025,7,12,5,98,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-13,2025,7,13,6,128,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-14,2025,7,14,0,21,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-15,2025,7,15,1,28,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-16,2025,7,16,2,22,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-17,2025,7,17,3,25,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-18,2025,7,18,4,34,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-19,2025,7,19,5,131,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-20,2025,7,20,6,130,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-21,2025,7,21,0,35,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-22,2025,7,22,1,37,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-23,2025,7,23,2,33,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-24,2025,7,24,3,32,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-25,2025,7,25,4,42,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-26,2025,7,26,5,183,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-27,2025,7,27,6,207,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-28,2025,7,28,0,59,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-29,2025,7,29,1,67,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-30,2025,7,30,2,64,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-07-31,2025,7,31,3,90,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-01,2025,8,1,4,162,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-02,2025,8,2,5,364,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-03,2025,8,3,6,270,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-04,2025,8,4,0,164,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-05,2025,8,5,1,145,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-06,2025,8,6,2,86,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-07,2025,8,7,3,64,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-08,2025,8,8,4,52,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-09,2025,8,9,5,222,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-10,2025,8,10,6,220,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-11,2025,8,11,0,59,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-12,2025,8,12,1,35,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-13,2025,8,13,2,44,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-14,2025,8,14,3,44,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-15,2025,8,15,4,45,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-16,2025,8,16,5,292,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-17,2025,8,17,6,201,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-18,2025,8,18,0,151,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-19,2025,8,19,1,41,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-20,2025,8,20,2,43,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-21,2025,8,21,3,41,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-22,2025,8,22,4,60,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-23,2025,8,23,5,54,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-24,2025,8,24,6,102,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-25,2025,8,25,0,2,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-26,2025,8,26,1,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-27,2025,8,27,2,1,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-28,2025,8,28,3,0,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-29,2025,8,29,4,1,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-30,2025,8,30,5,23,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-08-31,2025,8,31,6,36,여유,보길중리해수욕장,전라남도,완도군,34.162924,126.590721
2025-06-01,2025,6,1,6,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-02,2025,6,2,0,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-03,2025,6,3,1,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-04,2025,6,4,2,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-05,2025,6,5,3,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-06,2025,6,6,4,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-07,2025,6,7,5,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-08,2025,6,8,6,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-09,2025,6,9,0,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-10,2025,6,10,1,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-11,2025,6,11,2,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-12,2025,6,12,3,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-13,2025,6,13,4,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-14,2025,6,14,5,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-15,2025,6,15,6,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-16,2025,6,16,0,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-17,2025,6,17,1,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-18,2025,6,18,2,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-19,2025,6,19,3,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-20,2025,6,20,4,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-21,2025,6,21,5,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-22,2025,6,22,6,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-23,2025,6,23,0,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-24,2025,6,24,1,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-25,2025,6,25,2,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-26,2025,6,26,3,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-27,2025,6,27,4,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-28,2025,6,28,5,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-29,2025,6,29,6,13,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-06-30,2025,6,30,0,7,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-01,2025,7,1,1,1,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-02,2025,7,2,2,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-03,2025,7,3,3,0,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-04,2025,7,4,4,6,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-05,2025,7,5,5,52,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-06,2025,7,6,6,52,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-07,2025,7,7,0,21,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-08,2025,7,8,1,14,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-09,2025,7,9,2,29,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-10,2025,7,10,3,25,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-11,2025,7,11,4,22,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-12,2025,7,12,5,52,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-13,2025,7,13,6,54,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-14,2025,7,14,0,24,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-15,2025,7,15,1,30,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-16,2025,7,16,2,34,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-17,2025,7,17,3,40,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-18,2025,7,18,4,55,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-19,2025,7,19,5,124,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-20,2025,7,20,6,68,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-21,2025,7,21,0,54,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-22,2025,7,22,1,54,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-23,2025,7,23,2,48,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
2025-07-24,2025,7,24,3,47,여유,보길통리해수욕장,전라남도,완도군,34.158111,126.579307
